gene_id,intron_id,intron_uid,chromosome,start,end,strand,supporting_transcripts,anchor_count,exon_overlap_warning,N_retained,N_spliced,N_specific,N_informative,IR_ratio,IR_specificity,species,IR_class
Solyc02g069390.2,Solyc02g069390.2.intron1,Solyc02g069390.2|SL4.0ch02:37315707-37316638:-,SL4.0ch02,37315707,37316638,-,Solyc02g069390.2.1,1,no,32,44,32,76,0.421052631578947,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g069400.3,Solyc02g069400.3.intron1,Solyc02g069400.3|SL4.0ch02:37319678-37319759:+,SL4.0ch02,37319678,37319759,+,Solyc02g069400.3.1,1,no,223,840,173,1063,0.209783631232361,0.775784753363229,Solanum_lycopersicum,high_confidence_IR
Solyc02g070380.1,Solyc02g070380.1.intron1,Solyc02g070380.1|SL4.0ch02:38133084-38133214:-,SL4.0ch02,38133084,38133214,-,Solyc02g070380.1.1,1,no,123,29,123,152,0.809210526315789,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g070420.2,Solyc02g070420.2.intron1,Solyc02g070420.2|SL4.0ch02:38158005-38158073:-,SL4.0ch02,38158005,38158073,-,Solyc02g070420.2.1,1,no,458,7,387,465,0.98494623655914,0.844978165938865,Solanum_lycopersicum,high_confidence_IR
Solyc02g070780.4,Solyc02g070780.4.intron13,Solyc02g070780.4|SL4.0ch02:38402163-38402431:-,SL4.0ch02,38402163,38402431,-,Solyc02g070780.4.1,1,no,838,2780,764,3618,0.231619679380873,0.911694510739857,Solanum_lycopersicum,high_confidence_IR
Solyc02g071060.3,Solyc02g071060.3.intron1,Solyc02g071060.3|SL4.0ch02:38564326-38564414:-,SL4.0ch02,38564326,38564414,-,Solyc02g071060.3.1,1,no,147,129,147,276,0.532608695652174,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g071170.3,Solyc02g071170.3.intron6,Solyc02g071170.3|SL4.0ch02:38674534-38674681:+,SL4.0ch02,38674534,38674681,+,Solyc02g071170.3.1,1,no,8116,188,7536,8304,0.977360308285164,0.928536224741252,Solanum_lycopersicum,high_confidence_IR
Solyc02g071200.4,Solyc02g071200.4.intron1,Solyc02g071200.4|SL4.0ch02:38696112-38696861:+,SL4.0ch02,38696112,38696861,+,Solyc02g071200.4.1,1,no,80,162,75,242,0.330578512396694,0.9375,Solanum_lycopersicum,high_confidence_IR
Solyc02g071410.3,Solyc02g071410.3.intron3,Solyc02g071410.3|SL4.0ch02:38887732-38887796:-,SL4.0ch02,38887732,38887796,-,Solyc02g071410.3.1,1,no,177,169,160,346,0.511560693641618,0.903954802259887,Solanum_lycopersicum,high_confidence_IR
Solyc02g072000.3,Solyc02g072000.3.intron1,Solyc02g072000.3|SL4.0ch02:39338586-39338776:+,SL4.0ch02,39338586,39338776,+,Solyc02g072000.3.1,1,no,311,522,280,833,0.373349339735894,0.90032154340836,Solanum_lycopersicum,high_confidence_IR
Solyc02g072440.4,Solyc02g072440.4.intron3,Solyc02g072440.4|SL4.0ch02:39657382-39657747:+,SL4.0ch02,39657382,39657747,+,Solyc02g072440.4.1,1,no,22,80,17,102,0.215686274509804,0.772727272727273,Solanum_lycopersicum,high_confidence_IR
Solyc02g076940.2,Solyc02g076940.2.intron1,Solyc02g076940.2|SL4.0ch02:40034515-40035987:+,SL4.0ch02,40034515,40035987,+,Solyc02g076940.2.1,1,no,12,19,11,31,0.387096774193548,0.916666666666667,Solanum_lycopersicum,high_confidence_IR
Solyc02g077050.3,Solyc02g077050.3.intron1,Solyc02g077050.3|SL4.0ch02:40108623-40108845:+,SL4.0ch02,40108623,40108845,+,Solyc02g077050.3.1,1,no,425,471,425,896,0.474330357142857,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g077090.4,Solyc02g077090.4.intron1,Solyc02g077090.4|SL4.0ch02:40135267-40135385:-,SL4.0ch02,40135267,40135385,-,Solyc02g077090.4.1,1,no,735,7,653,742,0.990566037735849,0.88843537414966,Solanum_lycopersicum,high_confidence_IR
Solyc02g077100.3,Solyc02g077100.3.intron1,Solyc02g077100.3|SL4.0ch02:40152503-40152771:+,SL4.0ch02,40152503,40152771,+,Solyc02g077100.3.1,1,no,3031,1722,3031,4753,0.637702503681885,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g077200.3,Solyc02g077200.3.intron1,Solyc02g077200.3|SL4.0ch02:40188882-40189242:-,SL4.0ch02,40188882,40189242,-,Solyc02g077200.3.1,1,no,15,10,15,25,0.6,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g077430.4,Solyc02g077430.4.intron1,Solyc02g077430.4|SL4.0ch02:40364317-40364383:-,SL4.0ch02,40364317,40364383,-,Solyc02g077430.4.1,1,no,760,2632,760,3392,0.224056603773585,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g077510.4,Solyc02g077510.4.intron1,Solyc02g077510.4|SL4.0ch02:40399987-40401033:+,SL4.0ch02,40399987,40401033,+,Solyc02g077510.4.1,1,no,3942,20,3023,3962,0.994952044422009,0.766869609335363,Solanum_lycopersicum,high_confidence_IR
Solyc02g077550.4,Solyc02g077550.4.intron1,Solyc02g077550.4|SL4.0ch02:40424856-40424996:+,SL4.0ch02,40424856,40424996,+,Solyc02g077550.4.1,1,no,32,87,32,119,0.26890756302521,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g077980.3,Solyc02g077980.3.intron1,Solyc02g077980.3|SL4.0ch02:40780360-40780576:-,SL4.0ch02,40780360,40780576,-,Solyc02g077980.3.1,1,no,97,34,97,131,0.740458015267176,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g078170.3,Solyc02g078170.3.intron1,Solyc02g078170.3|SL4.0ch02:40922947-40923061:-,SL4.0ch02,40922947,40923061,-,Solyc02g078170.3.1,1,no,343,83,343,426,0.805164319248826,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g078210.3,Solyc02g078210.3.intron1,Solyc02g078210.3|SL4.0ch02:40950516-40950561:+,SL4.0ch02,40950516,40950561,+,Solyc02g078210.3.1,1,no,4580,39,4097,4619,0.991556613985711,0.894541484716157,Solanum_lycopersicum,high_confidence_IR
Solyc02g078240.4,Solyc02g078240.4.intron4,Solyc02g078240.4|SL4.0ch02:40979831-40980003:+,SL4.0ch02,40979831,40980003,+,Solyc02g078240.4.1,1,no,586,675,419,1261,0.464710547184774,0.715017064846416,Solanum_lycopersicum,high_confidence_IR
Solyc02g078260.3,Solyc02g078260.3.intron19,Solyc02g078260.3|SL4.0ch02:40996649-40996761:+,SL4.0ch02,40996649,40996761,+,Solyc02g078260.3.1,1,no,4676,28,4255,4704,0.994047619047619,0.909965782720274,Solanum_lycopersicum,high_confidence_IR
Solyc02g078285.1,Solyc02g078285.1.intron4,Solyc02g078285.1|SL4.0ch02:41010309-41018030:-,SL4.0ch02,41010309,41018030,-,Solyc02g078285.1.1,1,no,109,29,92,138,0.789855072463768,0.844036697247706,Solanum_lycopersicum,high_confidence_IR
Solyc02g078330.3,Solyc02g078330.3.intron2,Solyc02g078330.3|SL4.0ch02:41040409-41040842:-,SL4.0ch02,41040409,41040842,-,Solyc02g078330.3.1,1,no,76,93,74,169,0.449704142011834,0.973684210526316,Solanum_lycopersicum,high_confidence_IR
Solyc02g078390.3,Solyc02g078390.3.intron1,Solyc02g078390.3|SL4.0ch02:41074171-41074945:-,SL4.0ch02,41074171,41074945,-,Solyc02g078390.3.1,1,no,235,810,184,1045,0.22488038277512,0.782978723404255,Solanum_lycopersicum,high_confidence_IR
Solyc02g078470.4,Solyc02g078470.4.intron1,Solyc02g078470.4|SL4.0ch02:41121736-41123656:+,SL4.0ch02,41121736,41123656,+,Solyc02g078470.4.1,1,no,772,579,729,1351,0.571428571428571,0.944300518134715,Solanum_lycopersicum,high_confidence_IR
Solyc02g078490.3,Solyc02g078490.3.intron1,Solyc02g078490.3|SL4.0ch02:41142195-41143991:+,SL4.0ch02,41142195,41143991,+,Solyc02g078490.3.1,1,no,249,278,188,527,0.472485768500949,0.755020080321285,Solanum_lycopersicum,high_confidence_IR
Solyc02g078500.2,Solyc02g078500.2.intron4,Solyc02g078500.2|SL4.0ch02:41151099-41151505:+,SL4.0ch02,41151099,41151505,+,Solyc02g078500.2.1,1,no,124,207,100,331,0.374622356495468,0.806451612903226,Solanum_lycopersicum,high_confidence_IR
Solyc02g078630.2,Solyc02g078630.2.intron1,Solyc02g078630.2|SL4.0ch02:41261919-41262102:-,SL4.0ch02,41261919,41262102,-,Solyc02g078630.2.1,1,no,197,55,172,252,0.781746031746032,0.873096446700508,Solanum_lycopersicum,high_confidence_IR
Solyc02g078740.4,Solyc02g078740.4.intron1,Solyc02g078740.4|SL4.0ch02:41378714-41378949:-,SL4.0ch02,41378714,41378949,-,Solyc02g078740.4.1,1,no,148,130,148,278,0.532374100719424,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g078820.3,Solyc02g078820.3.intron1,Solyc02g078820.3|SL4.0ch02:41459187-41459414:+,SL4.0ch02,41459187,41459414,+,Solyc02g078820.3.1,1,no,782,124,604,906,0.863134657836645,0.772378516624041,Solanum_lycopersicum,high_confidence_IR
Solyc02g078980.3,Solyc02g078980.3.intron1,Solyc02g078980.3|SL4.0ch02:41572704-41572802:-,SL4.0ch02,41572704,41572802,-,Solyc02g078980.3.1,1,no,334,681,334,1015,0.329064039408867,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g079180.1,Solyc02g079180.1.intron1,Solyc02g079180.1|SL4.0ch02:41772014-41772104:-,SL4.0ch02,41772014,41772104,-,Solyc02g079180.1.1,1,no,22,18,22,40,0.55,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g079250.4,Solyc02g079250.4.intron1,Solyc02g079250.4|SL4.0ch02:41836980-41837054:+,SL4.0ch02,41836980,41837054,+,Solyc02g079250.4.1,1,no,465,16,334,481,0.966735966735967,0.718279569892473,Solanum_lycopersicum,high_confidence_IR
Solyc02g079340.3,Solyc02g079340.3.intron3,Solyc02g079340.3|SL4.0ch02:41922641-41922931:-,SL4.0ch02,41922641,41922931,-,Solyc02g079340.3.1,1,no,951,17,828,968,0.982438016528926,0.870662460567823,Solanum_lycopersicum,high_confidence_IR
Solyc02g079790.3,Solyc02g079790.3.intron1,Solyc02g079790.3|SL4.0ch02:42219853-42220077:+,SL4.0ch02,42219853,42220077,+,Solyc02g079790.3.1,1,no,802,787,802,1589,0.50471994965387,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g079810.3,Solyc02g079810.3.intron1,Solyc02g079810.3|SL4.0ch02:42223891-42223987:-,SL4.0ch02,42223891,42223987,-,Solyc02g079810.3.1,1,no,205,371,162,576,0.355902777777778,0.790243902439024,Solanum_lycopersicum,high_confidence_IR
Solyc02g080430.3,Solyc02g080430.3.intron1,Solyc02g080430.3|SL4.0ch02:42636095-42636170:-,SL4.0ch02,42636095,42636170,-,Solyc02g080430.3.1,1,no,2048,1701,1916,3749,0.546279007735396,0.935546875,Solanum_lycopersicum,high_confidence_IR
Solyc02g080910.4,Solyc02g080910.4.intron7,Solyc02g080910.4|SL4.0ch02:42996626-42996714:-,SL4.0ch02,42996626,42996714,-,Solyc02g080910.4.1,1,no,91,18,88,109,0.834862385321101,0.967032967032967,Solanum_lycopersicum,high_confidence_IR
Solyc02g080970.4,Solyc02g080970.4.intron1,Solyc02g080970.4|SL4.0ch02:43029993-43030111:-,SL4.0ch02,43029993,43030111,-,Solyc02g080970.4.1,1,no,519,7,379,526,0.986692015209126,0.730250481695568,Solanum_lycopersicum,high_confidence_IR
Solyc02g081330.4,Solyc02g081330.4.intron1,Solyc02g081330.4|SL4.0ch02:43321667-43321819:+,SL4.0ch02,43321667,43321819,+,Solyc02g081330.4.1,1,no,884,941,728,1825,0.484383561643836,0.823529411764706,Solanum_lycopersicum,high_confidence_IR
Solyc02g081470.4,Solyc02g081470.4.intron1,Solyc02g081470.4|SL4.0ch02:43416950-43417509:-,SL4.0ch02,43416950,43417509,-,Solyc02g081470.4.1,1,no,21,6,21,27,0.777777777777778,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g081540.2,Solyc02g081540.2.intron1,Solyc02g081540.2|SL4.0ch02:43451862-43451935:-,SL4.0ch02,43451862,43451935,-,Solyc02g081540.2.1,1,no,29,53,29,82,0.353658536585366,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g081620.3,Solyc02g081620.3.intron6,Solyc02g081620.3|SL4.0ch02:43500462-43501160:+,SL4.0ch02,43500462,43501160,+,Solyc02g081620.3.1,1,no,2014,1904,1882,3918,0.514037774374681,0.934458788480636,Solanum_lycopersicum,high_confidence_IR
Solyc02g081740.2,Solyc02g081740.2.intron1,Solyc02g081740.2|SL4.0ch02:43561481-43561577:-,SL4.0ch02,43561481,43561577,-,Solyc02g081740.2.1,1,no,13,26,13,39,0.333333333333333,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g081960.3,Solyc02g081960.3.intron3,Solyc02g081960.3|SL4.0ch02:43706852-43707017:+,SL4.0ch02,43706852,43707017,+,Solyc02g081960.3.1,1,no,476,632,375,1108,0.429602888086643,0.78781512605042,Solanum_lycopersicum,high_confidence_IR
Solyc02g082210.4,Solyc02g082210.4.intron2,Solyc02g082210.4|SL4.0ch02:43895741-43896158:-,SL4.0ch02,43895741,43896158,-,Solyc02g082210.4.1,1,no,494,213,363,707,0.698727015558699,0.734817813765182,Solanum_lycopersicum,high_confidence_IR
Solyc02g082220.3,Solyc02g082220.3.intron13,Solyc02g082220.3|SL4.0ch02:43911878-43912143:+,SL4.0ch02,43911878,43912143,+,Solyc02g082220.3.1,1,no,2484,22,2165,2506,0.99122106943336,0.871578099838969,Solanum_lycopersicum,high_confidence_IR
Solyc02g082480.3,Solyc02g082480.3.intron1,Solyc02g082480.3|SL4.0ch02:44182709-44182887:-,SL4.0ch02,44182709,44182887,-,Solyc02g082480.3.1,1,no,565,118,486,683,0.827232796486091,0.860176991150442,Solanum_lycopersicum,high_confidence_IR
Solyc02g082637.1,Solyc02g082637.1.intron2,Solyc02g082637.1|SL4.0ch02:44287713-44288422:+,SL4.0ch02,44287713,44288422,+,Solyc02g082637.1.1,1,no,30,10,22,40,0.75,0.733333333333333,Solanum_lycopersicum,high_confidence_IR
Solyc02g082680.4,Solyc02g082680.4.intron1,Solyc02g082680.4|SL4.0ch02:44328274-44329301:-,SL4.0ch02,44328274,44329301,-,Solyc02g082680.4.1,1,no,112,399,88,511,0.219178082191781,0.785714285714286,Solanum_lycopersicum,high_confidence_IR
Solyc02g083130.4,Solyc02g083130.4.intron7,Solyc02g083130.4|SL4.0ch02:44642112-44642204:+,SL4.0ch02,44642112,44642204,+,Solyc02g083130.4.1,1,no,2632,14,2437,2646,0.994708994708995,0.925911854103343,Solanum_lycopersicum,high_confidence_IR
Solyc02g083370.1,Solyc02g083370.1.intron1,Solyc02g083370.1|SL4.0ch02:44805246-44805409:+,SL4.0ch02,44805246,44805409,+,Solyc02g083370.1.1,1,no,107,7,107,114,0.93859649122807,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g083730.4,Solyc02g083730.4.intron1,Solyc02g083730.4|SL4.0ch02:45027129-45027232:-,SL4.0ch02,45027129,45027232,-,Solyc02g083730.4.1,1,no,117,266,99,383,0.305483028720627,0.846153846153846,Solanum_lycopersicum,high_confidence_IR
Solyc02g083900.3,Solyc02g083900.3.intron22,Solyc02g083900.3|SL4.0ch02:45152151-45152712:-,SL4.0ch02,45152151,45152712,-,Solyc02g083900.3.1,1,no,6,8,5,14,0.428571428571429,0.833333333333333,Solanum_lycopersicum,high_confidence_IR
Solyc02g084177.1,Solyc02g084177.1.intron1,Solyc02g084177.1|SL4.0ch02:45365996-45367292:-,SL4.0ch02,45365996,45367292,-,Solyc02g084177.1.1,1,no,68,47,68,115,0.591304347826087,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g084190.3,Solyc02g084190.3.intron1,Solyc02g084190.3|SL4.0ch02:45371047-45371434:-,SL4.0ch02,45371047,45371434,-,Solyc02g084190.3.1,1,no,58,34,58,92,0.630434782608696,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g150138.1,Solyc02g150138.1.intron1,Solyc02g150138.1|SL4.0ch02:45429713-45429790:-,SL4.0ch02,45429713,45429790,-,Solyc02g150138.1.1,1,no,7,10,7,17,0.411764705882353,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g084730.3,Solyc02g084730.3.intron1,Solyc02g084730.3|SL4.0ch02:45853386-45853804:+,SL4.0ch02,45853386,45853804,+,Solyc02g084730.3.1,1,no,31,116,31,147,0.210884353741497,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g084830.4,Solyc02g084830.4.intron1,Solyc02g084830.4|SL4.0ch02:45932020-45932118:+,SL4.0ch02,45932020,45932118,+,Solyc02g084830.4.1,1,no,514,7,514,521,0.986564299424184,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g085005.1,Solyc02g085005.1.intron1,Solyc02g085005.1|SL4.0ch02:46054157-46054487:-,SL4.0ch02,46054157,46054487,-,Solyc02g085005.1.1,1,no,26,17,26,43,0.604651162790698,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g085490.2,Solyc02g085490.2.intron1,Solyc02g085490.2|SL4.0ch02:46372932-46372998:-,SL4.0ch02,46372932,46372998,-,Solyc02g085490.2.1,1,no,319,236,275,555,0.574774774774775,0.862068965517241,Solanum_lycopersicum,high_confidence_IR
Solyc02g085570.4,Solyc02g085570.4.intron4,Solyc02g085570.4|SL4.0ch02:46415962-46416570:+,SL4.0ch02,46415962,46416570,+,Solyc02g085570.4.1,1,no,741,1872,570,2613,0.283582089552239,0.769230769230769,Solanum_lycopersicum,high_confidence_IR
Solyc02g085580.4,Solyc02g085580.4.intron1,Solyc02g085580.4|SL4.0ch02:46424692-46424810:+,SL4.0ch02,46424692,46424810,+,Solyc02g085580.4.1,1,no,532,230,454,762,0.698162729658793,0.853383458646617,Solanum_lycopersicum,high_confidence_IR
Solyc02g085670.3,Solyc02g085670.3.intron2,Solyc02g085670.3|SL4.0ch02:46512273-46512370:+,SL4.0ch02,46512273,46512370,+,Solyc02g085670.3.1,1,no,368,900,313,1268,0.290220820189274,0.85054347826087,Solanum_lycopersicum,high_confidence_IR
Solyc02g086350.3,Solyc02g086350.3.intron1,Solyc02g086350.3|SL4.0ch02:47033965-47034036:+,SL4.0ch02,47033965,47034036,+,Solyc02g086350.3.1,1,no,289,900,289,1189,0.243061396131203,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g086440.4,Solyc02g086440.4.intron1,Solyc02g086440.4|SL4.0ch02:47120304-47122028:+,SL4.0ch02,47120304,47122028,+,Solyc02g086440.4.1,1,no,288,20,288,308,0.935064935064935,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g086490.3,Solyc02g086490.3.intron1,Solyc02g086490.3|SL4.0ch02:47178269-47178336:+,SL4.0ch02,47178269,47178336,+,Solyc02g086490.3.1,1,no,19,75,19,94,0.202127659574468,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g086910.4,Solyc02g086910.4.intron3,Solyc02g086910.4|SL4.0ch02:47514204-47514856:-,SL4.0ch02,47514204,47514856,-,Solyc02g086910.4.1,1,no,1864,5156,1386,7020,0.265527065527066,0.743562231759657,Solanum_lycopersicum,high_confidence_IR
Solyc02g087120.4,Solyc02g087120.4.intron2,Solyc02g087120.4|SL4.0ch02:47637801-47638755:-,SL4.0ch02,47637801,47638755,-,Solyc02g087120.4.1,1,no,21,48,21,69,0.304347826086957,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g087220.4,Solyc02g087220.4.intron8,Solyc02g087220.4|SL4.0ch02:47687269-47687355:-,SL4.0ch02,47687269,47687355,-,Solyc02g087220.4.1,1,no,14490,5,14460,14495,0.999655053466713,0.997929606625259,Solanum_lycopersicum,high_confidence_IR
Solyc02g087430.4,Solyc02g087430.4.intron6,Solyc02g087430.4|SL4.0ch02:47913946-47914054:-,SL4.0ch02,47913946,47914054,-,Solyc02g087430.4.1,1,no,2703,11,1903,2714,0.995946941783346,0.704032556418794,Solanum_lycopersicum,high_confidence_IR
Solyc02g087600.3,Solyc02g087600.3.intron2,Solyc02g087600.3|SL4.0ch02:48013850-48013982:+,SL4.0ch02,48013850,48013982,+,Solyc02g087600.3.1,1,no,581,560,553,1141,0.50920245398773,0.951807228915663,Solanum_lycopersicum,high_confidence_IR
Solyc02g088600.4,Solyc02g088600.4.intron3,Solyc02g088600.4|SL4.0ch02:48691316-48691443:+,SL4.0ch02,48691316,48691443,+,Solyc02g088600.4.1,1,no,785,536,636,1321,0.594246782740348,0.810191082802548,Solanum_lycopersicum,high_confidence_IR
Solyc02g088930.4,Solyc02g088930.4.intron1,Solyc02g088930.4|SL4.0ch02:48899471-48903280:+,SL4.0ch02,48899471,48903280,+,Solyc02g088930.4.1,1,no,7726,24,7726,7750,0.996903225806452,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g088950.3,Solyc02g088950.3.intron1,Solyc02g088950.3|SL4.0ch02:48919370-48920730:+,SL4.0ch02,48919370,48920730,+,Solyc02g088950.3.1,1,no,49,36,49,85,0.576470588235294,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g088980.3,Solyc02g088980.3.intron1,Solyc02g088980.3|SL4.0ch02:48946655-48948168:+,SL4.0ch02,48946655,48948168,+,Solyc02g088980.3.1,1,no,19,5,19,24,0.791666666666667,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g089130.4,Solyc02g089130.4.intron5,Solyc02g089130.4|SL4.0ch02:49058747-49058854:-,SL4.0ch02,49058747,49058854,-,Solyc02g089130.4.1,1,no,370,480,303,850,0.435294117647059,0.818918918918919,Solanum_lycopersicum,high_confidence_IR
Solyc02g089175.2,Solyc02g089175.2.intron12,Solyc02g089175.2|SL4.0ch02:49099898-49100000:-,SL4.0ch02,49099898,49100000,-,Solyc02g089175.2.1,1,no,3006,565,2712,3571,0.841781013721647,0.902195608782435,Solanum_lycopersicum,high_confidence_IR
Solyc02g089270.1,Solyc02g089270.1.intron1,Solyc02g089270.1|SL4.0ch02:49197263-49197631:-,SL4.0ch02,49197263,49197631,-,Solyc02g089270.1.1,1,no,676,7,676,683,0.989751098096633,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g089490.4,Solyc02g089490.4.intron1,Solyc02g089490.4|SL4.0ch02:49349608-49350053:+,SL4.0ch02,49349608,49350053,+,Solyc02g089490.4.1,1,no,61,17,61,78,0.782051282051282,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g089500.4,Solyc02g089500.4.intron1,Solyc02g089500.4|SL4.0ch02:49351927-49352093:-,SL4.0ch02,49351927,49352093,-,Solyc02g089500.4.1,1,no,124,20,124,144,0.861111111111111,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g089840.3,Solyc02g089840.3.intron1,Solyc02g089840.3|SL4.0ch02:49594032-49594268:+,SL4.0ch02,49594032,49594268,+,Solyc02g089840.3.1,1,no,321,647,321,968,0.331611570247934,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g089930.4,Solyc02g089930.4.intron1,Solyc02g089930.4|SL4.0ch02:49648404-49649245:-,SL4.0ch02,49648404,49649245,-,Solyc02g089930.4.1,1,no,229,30,177,259,0.884169884169884,0.77292576419214,Solanum_lycopersicum,high_confidence_IR
Solyc02g090060.1,Solyc02g090060.1.intron1,Solyc02g090060.1|SL4.0ch02:49753111-49754413:-,SL4.0ch02,49753111,49754413,-,Solyc02g090060.1.1,1,no,415,21,415,436,0.951834862385321,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g090560.3,Solyc02g090560.3.intron1,Solyc02g090560.3|SL4.0ch02:50138993-50139084:-,SL4.0ch02,50138993,50139084,-,Solyc02g090560.3.1,1,no,93,285,93,378,0.246031746031746,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g090900.3,Solyc02g090900.3.intron1,Solyc02g090900.3|SL4.0ch02:50422265-50422939:+,SL4.0ch02,50422265,50422939,+,Solyc02g090900.3.1,1,no,187,709,134,896,0.208705357142857,0.716577540106952,Solanum_lycopersicum,high_confidence_IR
Solyc02g090930.3,Solyc02g090930.3.intron3,Solyc02g090930.3|SL4.0ch02:50439232-50441126:-,SL4.0ch02,50439232,50441126,-,Solyc02g090930.3.1,1,no,902,3155,789,4057,0.222331772245502,0.874722838137472,Solanum_lycopersicum,high_confidence_IR
Solyc02g090940.3,Solyc02g090940.3.intron4,Solyc02g090940.3|SL4.0ch02:50444164-50444239:-,SL4.0ch02,50444164,50444239,-,Solyc02g090940.3.1,1,no,169,640,140,809,0.208899876390606,0.828402366863905,Solanum_lycopersicum,high_confidence_IR
Solyc02g091310.2,Solyc02g091310.2.intron1,Solyc02g091310.2|SL4.0ch02:50680703-50680799:+,SL4.0ch02,50680703,50680799,+,Solyc02g091310.2.1,1,no,8,8,8,16,0.5,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g091370.2,Solyc02g091370.2.intron1,Solyc02g091370.2|SL4.0ch02:50722724-50722800:+,SL4.0ch02,50722724,50722800,+,Solyc02g091370.2.1,1,no,150,402,150,552,0.271739130434783,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g091430.4,Solyc02g091430.4.intron2,Solyc02g091430.4|SL4.0ch02:50757547-50757651:-,SL4.0ch02,50757547,50757651,-,Solyc02g091430.4.1,1,no,1417,35,1248,1452,0.975895316804408,0.880733944954128,Solanum_lycopersicum,high_confidence_IR
Solyc02g091560.3,Solyc02g091560.3.intron16,Solyc02g091560.3|SL4.0ch02:50867234-50867604:+,SL4.0ch02,50867234,50867604,+,Solyc02g091560.3.1,1,no,46221,83554,33365,129775,0.356162589096513,0.721858029899829,Solanum_lycopersicum,high_confidence_IR
Solyc02g091690.3,Solyc02g091690.3.intron1,Solyc02g091690.3|SL4.0ch02:50965908-50965967:+,SL4.0ch02,50965908,50965967,+,Solyc02g091690.3.1,1,no,681,792,547,1473,0.462321792260692,0.803230543318649,Solanum_lycopersicum,high_confidence_IR
Solyc02g091710.3,Solyc02g091710.3.intron1,Solyc02g091710.3|SL4.0ch02:50995875-50995996:+,SL4.0ch02,50995875,50995996,+,Solyc02g091710.3.1,1,no,1239,526,1239,1765,0.701983002832861,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g091800.4,Solyc02g091800.4.intron1,Solyc02g091800.4|SL4.0ch02:51050810-51050883:+,SL4.0ch02,51050810,51050883,+,Solyc02g091800.4.1,1,no,98,318,83,416,0.235576923076923,0.846938775510204,Solanum_lycopersicum,high_confidence_IR
Solyc02g091910.2,Solyc02g091910.2.intron2,Solyc02g091910.2|SL4.0ch02:51160797-51160865:-,SL4.0ch02,51160797,51160865,-,Solyc02g091910.2.1,1,no,13,51,10,64,0.203125,0.769230769230769,Solanum_lycopersicum,high_confidence_IR
Solyc02g092360.3,Solyc02g092360.3.intron1,Solyc02g092360.3|SL4.0ch02:51483530-51483678:+,SL4.0ch02,51483530,51483678,+,Solyc02g092360.3.1,1,no,1160,87,943,1247,0.930232558139535,0.812931034482759,Solanum_lycopersicum,high_confidence_IR
Solyc02g092525.1,Solyc02g092525.1.intron1,Solyc02g092525.1|SL4.0ch02:51641298-51641428:+,SL4.0ch02,51641298,51641428,+,Solyc02g092525.1.1,1,no,92,73,92,165,0.557575757575758,1,Solanum_lycopersicum,high_confidence_IR
Solyc02g092650.3,Solyc02g092650.3.intron2,Solyc02g092650.3|SL4.0ch02:51718146-51718943:-,SL4.0ch02,51718146,51718943,-,Solyc02g092650.3.1,1,no,391,974,339,1365,0.286446886446886,0.867007672634271,Solanum_lycopersicum,high_confidence_IR
