gene_id,intron_id,intron_uid,chromosome,start,end,strand,supporting_transcripts,anchor_count,exon_overlap_warning,N_retained,N_spliced,N_specific,N_informative,IR_ratio,IR_specificity,species,IR_class
Os11g0700500,Os11g0700500.intron1,Os11g0700500|11:28704879-28705003:-,11,28704879,28705003,-,Os11t0700500-01,1,no,16137,5346,12400,21483,0.751152073732719,0.768420400322241,Oryza_sativa,high_confidence_IR
Os11g0706600,Os11g0706600.intron1,Os11g0706600|11:28919620-28919702:-,11,28919620,28919702,-,Os11t0706600-00,1,no,160,371,160,531,0.301318267419962,1,Oryza_sativa,high_confidence_IR
Os12g0100100,Os12g0100100.intron1,Os12g0100100|12:2936-3001:+,12,2936,3001,+,Os12t0100100-01;Os12t0100100-03,2,yes,3558,1932,2623,5490,0.648087431693989,0.737211916807195,Oryza_sativa,high_confidence_IR
Os12g0102700,Os12g0102700.intron1,Os12g0102700|12:132963-133255:-,12,132963,133255,-,Os12t0102700-01,1,no,130,376,128,506,0.256916996047431,0.984615384615385,Oryza_sativa,high_confidence_IR
Os12g0109000,Os12g0109000.intron1,Os12g0109000|12:489422-489548:-,12,489422,489548,-,Os12t0109000-00,1,no,29,40,24,69,0.420289855072464,0.827586206896552,Oryza_sativa,high_confidence_IR
Os12g0109200,Os12g0109200.intron2,Os12g0109200|12:495925-497100:+,12,495925,497100,+,Os12t0109200-01,1,no,3073,111,2356,3184,0.965138190954774,0.766677513830133,Oryza_sativa,high_confidence_IR
Os12g0111400,Os12g0111400.intron2,Os12g0111400|12:600278-602375:+,12,600278,602375,+,Os12t0111400-01,1,no,1858,270,1783,2128,0.87312030075188,0.959634015069968,Oryza_sativa,high_confidence_IR
Os12g0113900,Os12g0113900.intron1,Os12g0113900|12:692875-693174:+,12,692875,693174,+,Os12t0113900-01,1,no,172,352,172,524,0.32824427480916,1,Oryza_sativa,high_confidence_IR
Os12g0115801,Os12g0115801.intron1,Os12g0115801|12:767027-767559:+,12,767027,767559,+,Os12t0115801-00,1,no,1730,514,1730,2244,0.770944741532977,1,Oryza_sativa,high_confidence_IR
Os12g0115950,Os12g0115950.intron7,Os12g0115950|12:780299-780458:-,12,780299,780458,-,Os12t0115950-00,1,no,114,189,95,303,0.376237623762376,0.833333333333333,Oryza_sativa,high_confidence_IR
Os12g0116700,Os12g0116700.intron1,Os12g0116700|12:825552-825658:-,12,825552,825658,-,Os12t0116700-01,1,no,1476,158,1209,1634,0.903304773561811,0.819105691056911,Oryza_sativa,high_confidence_IR
Os12g0121600,Os12g0121600.intron1,Os12g0121600|12:1019541-1019625:+,12,1019541,1019625,+,Os12t0121600-01,1,no,13,35,13,48,0.270833333333333,1,Oryza_sativa,high_confidence_IR
Os12g0124900,Os12g0124900.intron3,Os12g0124900|12:1199670-1200813:+,12,1199670,1200813,+,Os12t0124900-01,1,no,32,68,32,100,0.32,1,Oryza_sativa,high_confidence_IR
Os12g0127400,Os12g0127400.intron1,Os12g0127400|12:1316887-1317207:-,12,1316887,1317207,-,Os12t0127400-00,1,no,191,188,161,379,0.503957783641161,0.842931937172775,Oryza_sativa,high_confidence_IR
Os12g0129650,Os12g0129650.intron3,Os12g0129650|12:1434528-1445872:-,12,1434528,1445872,-,Os12t0129650-01,1,no,10,19,9,29,0.344827586206897,0.9,Oryza_sativa,high_confidence_IR
Os12g0131000,Os12g0131000.intron1,Os12g0131000|12:1497679-1498385:+,12,1497679,1498385,+,Os12t0131000-01,1,no,3389,1758,3389,5147,0.658441810763552,1,Oryza_sativa,high_confidence_IR
Os12g0132900,Os12g0132900.intron1,Os12g0132900|12:1594906-1595368:+,12,1594906,1595368,+,Os12t0132900-01,1,no,472,975,472,1447,0.326192121630961,1,Oryza_sativa,high_confidence_IR
Os12g0137300,Os12g0137300.intron6,Os12g0137300|12:1809250-1809665:-,12,1809250,1809665,-,Os12t0137300-01,1,no,10181,87,8482,10268,0.991527074405921,0.833120518613103,Oryza_sativa,high_confidence_IR
Os12g0140600,Os12g0140600.intron1,Os12g0140600|12:1969985-1970103:+,12,1969985,1970103,+,Os12t0140600-01,1,yes,3197,786,3197,3983,0.802661310569922,1,Oryza_sativa,high_confidence_IR
Os12g0141500,Os12g0141500.intron2,Os12g0141500|12:2013852-2013931:-,12,2013852,2013931,-,Os12t0141500-01,1,yes,4456,54,3308,4510,0.988026607538803,0.742369838420108,Oryza_sativa,high_confidence_IR
Os12g0164300,Os12g0164300.intron2,Os12g0164300|12:3282149-3282462:+,12,3282149,3282462,+,Os12t0164300-01,1,no,928,207,794,1135,0.817621145374449,0.855603448275862,Oryza_sativa,high_confidence_IR
Os12g0165200,Os12g0165200.intron1,Os12g0165200|12:3319123-3319198:-,12,3319123,3319198,-,Os12t0165200-01,1,no,6,7,6,13,0.461538461538462,1,Oryza_sativa,high_confidence_IR
Os12g0167950,Os12g0167950.intron1,Os12g0167950|12:3431163-3431257:-,12,3431163,3431257,-,Os12t0167950-00,1,no,369,137,369,506,0.729249011857708,1,Oryza_sativa,high_confidence_IR
Os12g0180100,Os12g0180100.intron1,Os12g0180100|12:4044661-4045645:+,12,4044661,4045645,+,Os12t0180100-01,1,no,2624,983,2624,3607,0.727474355420017,1,Oryza_sativa,high_confidence_IR
Os12g0182333,Os12g0182333.intron1,Os12g0182333|12:4179218-4179828:+,12,4179218,4179828,+,Os12t0182333-00,1,no,87,346,87,433,0.200923787528868,1,Oryza_sativa,high_confidence_IR
Os12g0184300,Os12g0184300.intron1,Os12g0184300|12:4247143-4247398:-,12,4247143,4247398,-,Os12t0184300-00,1,no,270,8,270,278,0.971223021582734,1,Oryza_sativa,high_confidence_IR
Os12g0191150,Os12g0191150.intron1,Os12g0191150|12:4635387-4636524:-,12,4635387,4636524,-,Os12t0191150-01,1,no,6118,17156,6118,23274,0.262868436882358,1,Oryza_sativa,high_confidence_IR
Os12g0203900,Os12g0203900.intron1,Os12g0203900|12:5429887-5429968:-,12,5429887,5429968,-,Os12t0203900-01,1,no,4110,5550,4110,9660,0.425465838509317,1,Oryza_sativa,high_confidence_IR
Os12g0208900,Os12g0208900.intron2,Os12g0208900|12:5675514-5675834:+,12,5675514,5675834,+,Os12t0208900-00,1,no,1662,5,1216,1667,0.997000599880024,0.73164861612515,Oryza_sativa,high_confidence_IR
Os12g0214700,Os12g0214700.intron1,Os12g0214700|12:5960305-5960394:-,12,5960305,5960394,-,Os12t0214700-01,1,no,7,26,7,33,0.212121212121212,1,Oryza_sativa,high_confidence_IR
Os12g0227766,Os12g0227766.intron1,Os12g0227766|12:6945572-6947715:-,12,6945572,6947715,-,Os12t0227766-00,1,no,173,79,173,252,0.686507936507937,1,Oryza_sativa,high_confidence_IR
Os12g0236225,Os12g0236225.intron1,Os12g0236225|12:7455574-7457648:-,12,7455574,7457648,-,Os12t0236225-00,1,no,5673,153,5673,5826,0.973738414006179,1,Oryza_sativa,high_confidence_IR
Os12g0236600,Os12g0236600.intron1,Os12g0236600|12:7497570-7497656:+,12,7497570,7497656,+,Os12t0236600-01,1,no,101,14,101,115,0.878260869565217,1,Oryza_sativa,high_confidence_IR
Os12g0246700,Os12g0246700.intron2,Os12g0246700|12:8164896-8164981:+,12,8164896,8164981,+,Os12t0246700-01,1,no,62,238,60,300,0.206666666666667,0.967741935483871,Oryza_sativa,high_confidence_IR
Os12g0256600,Os12g0256600.intron1,Os12g0256600|12:8810253-8811032:-,12,8810253,8811032,-,Os12t0256600-01,1,no,383,1232,383,1615,0.237151702786378,1,Oryza_sativa,high_confidence_IR
Os12g0263600,Os12g0263600.intron1,Os12g0263600|12:9289179-9291104:-,12,9289179,9291104,-,Os12t0263600-01,1,no,192,384,144,576,0.333333333333333,0.75,Oryza_sativa,high_confidence_IR
Os12g0267900,Os12g0267900.intron1,Os12g0267900|12:9567982-9568078:+,12,9567982,9568078,+,Os12t0267900-01,1,no,259,652,225,911,0.28430296377607,0.868725868725869,Oryza_sativa,high_confidence_IR
Os12g0270300,Os12g0270300.intron1,Os12g0270300|12:9786429-9786546:-,12,9786429,9786546,-,Os12t0270300-01,1,no,2432,2033,2077,4465,0.54468085106383,0.854029605263158,Oryza_sativa,high_confidence_IR
Os12g0274200,Os12g0274200.intron2,Os12g0274200|12:10070207-10070632:-,12,10070207,10070632,-,Os12t0274200-01,1,no,301,5,278,306,0.983660130718954,0.92358803986711,Oryza_sativa,high_confidence_IR
Os12g0276550,Os12g0276550.intron1,Os12g0276550|12:10227504-10227965:+,12,10227504,10227965,+,Os12t0276550-00,1,no,13,5,13,18,0.722222222222222,1,Oryza_sativa,high_confidence_IR
Os12g0280801,Os12g0280801.intron1,Os12g0280801|12:10586394-10586594:+,12,10586394,10586594,+,Os12t0280801-01,1,no,131,353,131,484,0.270661157024793,1,Oryza_sativa,high_confidence_IR
Os12g0283900,Os12g0283900.intron1,Os12g0283900|12:10766792-10766885:+,12,10766792,10766885,+,Os12t0283900-01;Os12t0283900-02,2,no,218,349,218,567,0.384479717813051,1,Oryza_sativa,high_confidence_IR
Os12g0295600,Os12g0295600.intron1,Os12g0295600|12:11564220-11575972:-,12,11564220,11575972,-,Os12t0295600-00,1,no,302,559,302,861,0.35075493612079,1,Oryza_sativa,high_confidence_IR
Os12g0408000,Os12g0408000.intron1,Os12g0408000|12:12356693-12356795:-,12,12356693,12356795,-,Os12t0408000-01,1,no,516,439,516,955,0.540314136125654,1,Oryza_sativa,high_confidence_IR
Os12g0417600,Os12g0417600.intron1,Os12g0417600|12:12940997-12942016:+,12,12940997,12942016,+,Os12t0417600-01,1,no,287,422,287,709,0.404795486600846,1,Oryza_sativa,high_confidence_IR
Os12g0420300,Os12g0420300.intron2,Os12g0420300|12:13111446-13113800:+,12,13111446,13113800,+,Os12t0420300-01,1,no,4415,2572,4254,6987,0.631887791612996,0.963533408833522,Oryza_sativa,high_confidence_IR
Os12g0429950,Os12g0429950.intron1,Os12g0429950|12:13816218-13816385:+,12,13816218,13816385,+,Os12t0429950-00,1,no,53,22,53,75,0.706666666666667,1,Oryza_sativa,high_confidence_IR
Os12g0431100,Os12g0431100.intron1,Os12g0431100|12:13880781-13881271:+,12,13880781,13881271,+,Os12t0431100-01,1,no,840,3092,840,3932,0.213631739572737,1,Oryza_sativa,high_confidence_IR
Os12g0444500,Os12g0444500.intron1,Os12g0444500|12:14963676-14964451:-,12,14963676,14964451,-,Os12t0444500-01,1,no,2263,875,2263,3138,0.721159974506055,1,Oryza_sativa,high_confidence_IR
Os12g0467200,Os12g0467200.intron1,Os12g0467200|12:16582882-16583198:+,12,16582882,16583198,+,Os12t0467200-01,1,no,62,173,61,235,0.263829787234043,0.983870967741935,Oryza_sativa,high_confidence_IR
Os12g0484900,Os12g0484900.intron1,Os12g0484900|12:17915977-17916700:+,12,17915977,17916700,+,Os12t0484900-01,1,no,1888,61,1663,1949,0.968701898409441,0.880826271186441,Oryza_sativa,high_confidence_IR
Os12g0485800,Os12g0485800.intron1,Os12g0485800|12:18002290-18004413:+,12,18002290,18004413,+,Os12t0485800-01,1,no,8452,13088,8452,21540,0.39238625812442,1,Oryza_sativa,high_confidence_IR
Os12g0488800,Os12g0488800.intron3,Os12g0488800|12:18312000-18312111:-,12,18312000,18312111,-,Os12t0488800-01,1,no,1358,1806,1037,3164,0.429203539823009,0.763622974963181,Oryza_sativa,high_confidence_IR
Os12g0489800,Os12g0489800.intron1,Os12g0489800|12:18369853-18370482:+,12,18369853,18370482,+,Os12t0489800-01,1,no,59,61,59,120,0.491666666666667,1,Oryza_sativa,high_confidence_IR
Os12g0490050,Os12g0490050.intron1,Os12g0490050|12:18386611-18386697:+,12,18386611,18386697,+,Os12t0490050-01,1,no,2476,8230,2063,10706,0.231272183822156,0.833198707592892,Oryza_sativa,high_confidence_IR
Os12g0509900,Os12g0509900.intron1,Os12g0509900|12:19638762-19638881:-,12,19638762,19638881,-,Os12t0509900-00,1,no,6151,4059,6151,10210,0.602448579823702,1,Oryza_sativa,high_confidence_IR
Os12g0511000,Os12g0511000.intron1,Os12g0511000|12:19685560-19687003:-,12,19685560,19687003,-,Os12t0511000-01,1,no,458,1403,458,1861,0.246104245029554,1,Oryza_sativa,high_confidence_IR
Os12g0512400,Os12g0512400.intron2,Os12g0512400|12:19808719-19808958:+,12,19808719,19808958,+,Os12t0512400-02,1,yes,314,217,293,531,0.591337099811676,0.93312101910828,Oryza_sativa,high_confidence_IR
Os12g0521101,Os12g0521101.intron1,Os12g0521101|12:20293327-20293451:-,12,20293327,20293451,-,Os12t0521101-00,1,no,51,28,51,79,0.645569620253165,1,Oryza_sativa,high_confidence_IR
Os12g0520200,Os12g0520200.intron2,Os12g0520200|12:20293335-20293490:+,12,20293335,20293490,+,Os12t0520200-01,1,yes,2677,12,2612,2689,0.995537374488658,0.975719088531939,Oryza_sativa,high_confidence_IR
Os12g0526600,Os12g0526600.intron1,Os12g0526600|12:20750785-20751893:-,12,20750785,20751893,-,Os12t0526600-01,1,no,179,116,179,295,0.606779661016949,1,Oryza_sativa,high_confidence_IR
Os12g0528000,Os12g0528000.intron3,Os12g0528000|12:20817195-20817891:-,12,20817195,20817891,-,Os12t0528000-01,1,no,84,16,66,100,0.84,0.785714285714286,Oryza_sativa,high_confidence_IR
Os12g0534700,Os12g0534700.intron2,Os12g0534700|12:21254783-21256581:+,12,21254783,21256581,+,Os12t0534700-01,1,no,2641,4280,2508,6921,0.381592255454414,0.949640287769784,Oryza_sativa,high_confidence_IR
Os12g0536300,Os12g0536300.intron1,Os12g0536300|12:21337861-21338031:-,12,21337861,21338031,-,Os12t0536300-00,1,no,35,66,35,101,0.346534653465347,1,Oryza_sativa,high_confidence_IR
Os12g0541000,Os12g0541000.intron1,Os12g0541000|12:21638086-21638813:+,12,21638086,21638813,+,Os12t0541000-01,1,no,3202,6766,3202,9968,0.321227929373997,1,Oryza_sativa,high_confidence_IR
Os12g0550800,Os12g0550800.intron1,Os12g0550800|12:22293741-22294168:-,12,22293741,22294168,-,Os12t0550800-02,1,yes,4622,1155,4622,5777,0.800069240090012,1,Oryza_sativa,high_confidence_IR
Os12g0554000,Os12g0554000.intron3,Os12g0554000|12:22509441-22509829:+,12,22509441,22509829,+,Os12t0554000-01,1,no,2643,6810,2050,9453,0.27959377975246,0.775633749527053,Oryza_sativa,high_confidence_IR
Os12g0555300,Os12g0555300.intron1,Os12g0555300|12:22595637-22596502:+,12,22595637,22596502,+,Os12t0555300-01,1,no,374,1282,374,1656,0.225845410628019,1,Oryza_sativa,high_confidence_IR
Os12g0555400,Os12g0555400.intron1,Os12g0555400|12:22598211-22598363:+,12,22598211,22598363,+,Os12t0555400-01,1,no,1319,2421,1319,3740,0.352673796791444,1,Oryza_sativa,high_confidence_IR
Os12g0556400,Os12g0556400.intron2,Os12g0556400|12:22642811-22643200:+,12,22642811,22643200,+,Os12t0556400-01,1,yes,351,31,274,382,0.918848167539267,0.780626780626781,Oryza_sativa,high_confidence_IR
Os12g0558400,Os12g0558400.intron1,Os12g0558400|12:22785453-22785606:-,12,22785453,22785606,-,Os12t0558400-01,1,no,73,178,52,251,0.290836653386454,0.712328767123288,Oryza_sativa,high_confidence_IR
Os12g0564800,Os12g0564800.intron1,Os12g0564800|12:23170347-23171597:-,12,23170347,23171597,-,Os12t0564800-01,1,no,109,30,103,139,0.784172661870504,0.944954128440367,Oryza_sativa,high_confidence_IR
Os12g0565800,Os12g0565800.intron1,Os12g0565800|12:23236296-23236407:+,12,23236296,23236407,+,Os12t0565800-01,1,no,20,69,20,89,0.224719101123595,1,Oryza_sativa,high_confidence_IR
Os12g0566700,Os12g0566700.intron1,Os12g0566700|12:23298798-23299079:-,12,23298798,23299079,-,Os12t0566700-02,1,yes,17283,16,12693,17299,0.999075091045725,0.734421107446624,Oryza_sativa,high_confidence_IR
Os12g0567100,Os12g0567100.intron1,Os12g0567100|12:23315067-23315215:+,12,23315067,23315215,+,Os12t0567100-01,1,no,4878,340,4878,5218,0.934840935224224,1,Oryza_sativa,high_confidence_IR
Os12g0567300,Os12g0567300.intron1,Os12g0567300|12:23326595-23326722:-,12,23326595,23326722,-,Os12t0567300-00,1,no,15060,11438,13016,26498,0.568344780738169,0.864276228419655,Oryza_sativa,high_confidence_IR
Os12g0570400,Os12g0570400.intron1,Os12g0570400|12:23492021-23492095:+,12,23492021,23492095,+,Os12t0570400-00,1,no,1414,2070,1414,3484,0.40585533869116,1,Oryza_sativa,high_confidence_IR
Os12g0573200,Os12g0573200.intron1,Os12g0573200|12:23637128-23637211:+,12,23637128,23637211,+,Os12t0573200-01,1,no,8808,12166,8808,20974,0.41994850767617,1,Oryza_sativa,high_confidence_IR
Os12g0578600,Os12g0578600.intron1,Os12g0578600|12:23945631-23946210:-,12,23945631,23946210,-,Os12t0578600-01,1,no,53,154,53,207,0.256038647342995,1,Oryza_sativa,high_confidence_IR
Os12g0586000,Os12g0586000.intron1,Os12g0586000|12:24456561-24456851:+,12,24456561,24456851,+,Os12t0586000-01,1,no,257,69,194,326,0.788343558282209,0.754863813229572,Oryza_sativa,high_confidence_IR
Os12g0586100,Os12g0586100.intron6,Os12g0586100|12:24460246-24460473:-,12,24460246,24460473,-,Os12t0586100-01,1,no,5290,8072,4234,13362,0.395898817542284,0.800378071833648,Oryza_sativa,high_confidence_IR
Os12g0586500,Os12g0586500.intron1,Os12g0586500|12:24485512-24485588:-,12,24485512,24485588,-,Os12t0586500-01,1,no,4877,13,4877,4890,0.997341513292434,1,Oryza_sativa,high_confidence_IR
Os12g0610300,Os12g0610300.intron1,Os12g0610300|12:25781260-25781603:-,12,25781260,25781603,-,Os12t0610300-00,1,no,2110,17,2110,2127,0.992007522331923,1,Oryza_sativa,high_confidence_IR
Os12g0612500,Os12g0612500.intron3,Os12g0612500|12:25911736-25912884:-,12,25911736,25912884,-,Os12t0612500-01,1,no,321,969,293,1290,0.248837209302326,0.912772585669782,Oryza_sativa,high_confidence_IR
Os12g0614800,Os12g0614800.intron1,Os12g0614800|12:26074282-26074649:+,12,26074282,26074649,+,Os12t0614800-00,1,no,394,46,394,440,0.895454545454546,1,Oryza_sativa,high_confidence_IR
Os12g0615100,Os12g0615100.intron1,Os12g0615100|12:26087169-26088767:+,12,26087169,26088767,+,Os12t0615100-01,1,yes,252,277,242,529,0.476370510396975,0.96031746031746,Oryza_sativa,high_confidence_IR
Os12g0620400,Os12g0620400.intron3,Os12g0620400|12:26426104-26426777:-,12,26426104,26426777,-,Os12t0620400-02,1,yes,42990,35,34835,43025,0.999186519465427,0.810304722028379,Oryza_sativa,high_confidence_IR
Os12g0621300,Os12g0621300.intron3,Os12g0621300|12:26500984-26504176:-,12,26500984,26504176,-,Os12t0621300-02,1,yes,81,65,71,146,0.554794520547945,0.876543209876543,Oryza_sativa,high_confidence_IR
Os12g0626000,Os12g0626000.intron1,Os12g0626000|12:26758112-26758350:+,12,26758112,26758350,+,Os12t0626000-01,1,no,54,93,46,147,0.36734693877551,0.851851851851852,Oryza_sativa,high_confidence_IR
Os12g0628400,Os12g0628400.intron2,Os12g0628400|12:26902311-26904049:+,12,26902311,26904049,+,Os12t0628400-02,1,yes,4202,7295,3218,11497,0.365486648690963,0.76582579723941,Oryza_sativa,high_confidence_IR
Os12g0637300,Os12g0637300.intron1,Os12g0637300|12:27314522-27314649:+,12,27314522,27314649,+,Os12t0637300-01,1,no,548,1454,445,2002,0.273726273726274,0.812043795620438,Oryza_sativa,high_confidence_IR
Os02g0105300,Os02g0105300.intron1,Os02g0105300|2:296447-298484:-,2,296447,298484,-,Os02t0105300-01,1,no,50,100,50,150,0.333333333333333,1,Oryza_sativa,high_confidence_IR
Os02g0108302,Os02g0108302.intron1,Os02g0108302|2:482502-482592:-,2,482502,482592,-,Os02t0108302-01,1,no,1668,3088,1668,4756,0.350714886459209,1,Oryza_sativa,high_confidence_IR
Os02g0111500,Os02g0111500.intron1,Os02g0111500|2:626382-629391:+,2,626382,629391,+,Os02t0111500-01,1,no,181,10,181,191,0.947643979057592,1,Oryza_sativa,high_confidence_IR
Os02g0116000,Os02g0116000.intron3,Os02g0116000|2:855698-855925:-,2,855698,855925,-,Os02t0116000-01,1,no,186,39,134,225,0.826666666666667,0.720430107526882,Oryza_sativa,high_confidence_IR
Os02g0126200,Os02g0126200.intron1,Os02g0126200|2:1375870-1376150:+,2,1375870,1376150,+,Os02t0126200-00,1,no,24,57,22,81,0.296296296296296,0.916666666666667,Oryza_sativa,high_confidence_IR
Os02g0131200,Os02g0131200.intron2,Os02g0131200|2:1635238-1635325:-,2,1635238,1635325,-,Os02t0131200-01,1,no,1807,77,1296,1884,0.959129511677282,0.71721084670725,Oryza_sativa,high_confidence_IR
Os02g0133000,Os02g0133000.intron2,Os02g0133000|2:1735854-1737038:-,2,1735854,1737038,-,Os02t0133000-00,1,no,1813,3841,1443,5654,0.320657941280509,0.795918367346939,Oryza_sativa,high_confidence_IR
Os02g0134500,Os02g0134500.intron1,Os02g0134500|2:1829033-1829130:-,2,1829033,1829130,-,Os02t0134500-01,1,no,4672,69,3772,4741,0.985446108415946,0.80736301369863,Oryza_sativa,high_confidence_IR
Os02g0137200,Os02g0137200.intron1,Os02g0137200|2:1974560-1974647:-,2,1974560,1974647,-,Os02t0137200-01,1,no,3128,26,3050,3154,0.991756499682942,0.975063938618926,Oryza_sativa,high_confidence_IR
Os02g0139300,Os02g0139300.intron1,Os02g0139300|2:2097170-2097297:+,2,2097170,2097297,+,Os02t0139300-02,1,yes,2785,50,2485,2835,0.982363315696649,0.892280071813286,Oryza_sativa,high_confidence_IR
Os02g0140500,Os02g0140500.intron1,Os02g0140500|2:2177919-2178437:-,2,2177919,2178437,-,Os02t0140500-00,1,no,1111,1925,1111,3036,0.365942028985507,1,Oryza_sativa,high_confidence_IR
Os02g0145000,Os02g0145000.intron1,Os02g0145000|2:2487953-2488155:+,2,2487953,2488155,+,Os02t0145000-02,1,no,1532,2569,1426,4101,0.373567422579859,0.930809399477807,Oryza_sativa,high_confidence_IR
Os02g0146400,Os02g0146400.intron2,Os02g0146400|2:2550551-2550641:+,2,2550551,2550641,+,Os02t0146400-01,1,yes,1799,3451,1493,5250,0.342666666666667,0.829905503057254,Oryza_sativa,high_confidence_IR
Os02g0147300,Os02g0147300.intron1,Os02g0147300|2:2599502-2600394:-,2,2599502,2600394,-,Os02t0147300-01,1,no,480,1524,480,2004,0.239520958083832,1,Oryza_sativa,high_confidence_IR
Os02g0150200,Os02g0150200.intron1,Os02g0150200|2:2772506-2774521:-,2,2772506,2774521,-,Os02t0150200-01,1,no,9449,33,9449,9482,0.996519721577726,1,Oryza_sativa,high_confidence_IR
Os02g0150700,Os02g0150700.intron2,Os02g0150700|2:2793877-2793963:+,2,2793877,2793963,+,Os02t0150700-01,1,no,2769,8016,1962,10785,0.256745479833102,0.708559046587216,Oryza_sativa,high_confidence_IR
Os02g0155300,Os02g0155300.intron1,Os02g0155300|2:3037910-3038009:-,2,3037910,3038009,-,Os02t0155300-01,1,no,1594,123,1594,1717,0.928363424577752,1,Oryza_sativa,high_confidence_IR
Os02g0162050,Os02g0162050.intron1,Os02g0162050|2:3345186-3345282:+,2,3345186,3345282,+,Os02t0162050-00,1,no,208,86,208,294,0.707482993197279,1,Oryza_sativa,high_confidence_IR
Os02g0164600,Os02g0164600.intron1,Os02g0164600|2:3467466-3468054:+,2,3467466,3468054,+,Os02t0164600-01,1,no,271,1049,271,1320,0.20530303030303,1,Oryza_sativa,high_confidence_IR
Os02g0165100,Os02g0165100.intron6,Os02g0165100|2:3507255-3507999:+,2,3507255,3507999,+,Os02t0165100-01,1,no,3685,12796,2982,16481,0.223590801529033,0.809226594301221,Oryza_sativa,high_confidence_IR
Os02g0166200,Os02g0166200.intron1,Os02g0166200|2:3557718-3558478:+,2,3557718,3558478,+,Os02t0166200-01,1,no,4003,2045,4003,6048,0.661871693121693,1,Oryza_sativa,high_confidence_IR
Os02g0166800,Os02g0166800.intron1,Os02g0166800|2:3595888-3596124:+,2,3595888,3596124,+,Os02t0166800-01,1,no,584,5,584,589,0.99151103565365,1,Oryza_sativa,high_confidence_IR
Os02g0167600,Os02g0167600.intron1,Os02g0167600|2:3655341-3655692:+,2,3655341,3655692,+,Os02t0167600-01,1,no,4122,14,4122,4136,0.996615087040619,1,Oryza_sativa,high_confidence_IR
Os02g0168600,Os02g0168600.intron1,Os02g0168600|2:3708809-3709751:-,2,3708809,3709751,-,Os02t0168600-01,1,no,7627,2368,5996,9995,0.763081540770385,0.786154451291465,Oryza_sativa,high_confidence_IR
Os02g0174250,Os02g0174250.intron1,Os02g0174250|2:4079119-4079831:+,2,4079119,4079831,+,Os02t0174250-00,1,no,557,142,557,699,0.796852646638054,1,Oryza_sativa,high_confidence_IR
Os02g0174900,Os02g0174900.intron1,Os02g0174900|2:4104603-4106131:-,2,4104603,4106131,-,Os02t0174900-01,1,no,106,149,106,255,0.415686274509804,1,Oryza_sativa,high_confidence_IR
Os02g0180800,Os02g0180800.intron4,Os02g0180800|2:4500422-4511097:-,2,4500422,4511097,-,Os02t0180800-01,1,no,9648,17147,8139,26795,0.360067176712073,0.843594527363184,Oryza_sativa,high_confidence_IR
Os02g0184400,Os02g0184400.intron13,Os02g0184400|2:4716234-4716349:+,2,4716234,4716349,+,Os02t0184400-04,1,yes,450,270,383,720,0.625,0.851111111111111,Oryza_sativa,high_confidence_IR
Os02g0187000,Os02g0187000.intron1,Os02g0187000|2:4829589-4829679:+,2,4829589,4829679,+,Os02t0187000-00,1,no,69,234,69,303,0.227722772277228,1,Oryza_sativa,high_confidence_IR
Os02g0189900,Os02g0189900.intron2,Os02g0189900|2:4975429-4981806:+,2,4975429,4981806,+,Os02t0189900-01,1,yes,1421,1690,1043,3111,0.45676631308261,0.733990147783251,Oryza_sativa,high_confidence_IR
Os02g0192250,Os02g0192250.intron1,Os02g0192250|2:5123513-5123586:-,2,5123513,5123586,-,Os02t0192250-00,1,no,35,70,35,105,0.333333333333333,1,Oryza_sativa,high_confidence_IR
Os02g0197600,Os02g0197600.intron3,Os02g0197600|2:5469214-5469340:-,2,5469214,5469340,-,Os02t0197600-02,1,yes,1199810,74,937304,1199884,0.999938327371646,0.781210358306732,Oryza_sativa,high_confidence_IR
Os02g0200800,Os02g0200800.intron1,Os02g0200800|2:5623462-5623886:+,2,5623462,5623886,+,Os02t0200800-01,1,no,5269,716,3939,5985,0.880367585630744,0.747580185993547,Oryza_sativa,high_confidence_IR
Os02g0200900,Os02g0200900.intron2,Os02g0200900|2:5630292-5630738:-,2,5630292,5630738,-,Os02t0200900-02,1,yes,19408,23,17341,19431,0.998816324430034,0.893497526793075,Oryza_sativa,high_confidence_IR
Os02g0205700,Os02g0205700.intron1,Os02g0205700|2:5930791-5931025:+,2,5930791,5931025,+,Os02t0205700-00,1,no,1753,1731,1753,3484,0.503157290470723,1,Oryza_sativa,high_confidence_IR
Os02g0206100,Os02g0206100.intron1,Os02g0206100|2:5955466-5955726:-,2,5955466,5955726,-,Os02t0206100-01,1,yes,2366,5762,2366,8128,0.291092519685039,1,Oryza_sativa,high_confidence_IR
Os02g0208300,Os02g0208300.intron1,Os02g0208300|2:6072728-6072858:+,2,6072728,6072858,+,Os02t0208300-01,1,no,809,1929,722,2738,0.295471146822498,0.892459826946848,Oryza_sativa,high_confidence_IR
Os02g0209100,Os02g0209100.intron15,Os02g0209100|2:6132039-6132507:-,2,6132039,6132507,-,Os02t0209100-01,1,no,20676,38,16206,20714,0.99816549193782,0.783807312826465,Oryza_sativa,high_confidence_IR
Os02g0209900,Os02g0209900.intron1,Os02g0209900|2:6158841-6159310:-,2,6158841,6159310,-,Os02t0209900-01,1,no,24,35,24,59,0.406779661016949,1,Oryza_sativa,high_confidence_IR
