gene_id,intron_id,intron_uid,chromosome,start,end,strand,supporting_transcripts,anchor_count,exon_overlap_warning,protocol,N_retained,N_spliced,N_specific,N_informative,IR_ratio,IR_specificity,species,IR_class
GLYMA_13G157200,GLYMA_13G157200.intron1,GLYMA_13G157200|13:27226895-27226974:-,13,27226895,27226974,-,KRH20115,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,10,20,10,30,0.333333333333333,1,Glycine_max,high_confidence_IR
GLYMA_13G158700,GLYMA_13G158700.intron10,GLYMA_13G158700|13:27391309-27391563:+,13,27391309,27391563,+,KRH20135,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,733,5,543,738,0.993224932249323,0.740791268758527,Glycine_max,high_confidence_IR
GLYMA_13G160600,GLYMA_13G160600.intron4,GLYMA_13G160600|13:27625869-27626909:-,13,27625869,27626909,-,KRH20160,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,511,60,454,571,0.89492119089317,0.888454011741683,Glycine_max,high_confidence_IR
GLYMA_13G161700,GLYMA_13G161700.intron6,GLYMA_13G161700|13:27735329-27735936:+,13,27735329,27735936,+,KRH20182,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,1453,15,1122,1468,0.989782016348774,0.772195457673778,Glycine_max,high_confidence_IR
GLYMA_13G162300,GLYMA_13G162300.intron2,GLYMA_13G162300|13:27775261-27777316:-,13,27775261,27777316,-,KRH20191,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,189,122,176,311,0.607717041800643,0.931216931216931,Glycine_max,high_confidence_IR
GLYMA_13G167300,GLYMA_13G167300.intron5,GLYMA_13G167300|13:28188626-28189472:+,13,28188626,28189472,+,KRH20274,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,6857,553,5451,7410,0.925371120107962,0.794954061542949,Glycine_max,high_confidence_IR
GLYMA_13G167500,GLYMA_13G167500.intron1,GLYMA_13G167500|13:28199494-28200162:-,13,28199494,28200162,-,KRH20278,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,144,436,112,580,0.248275862068966,0.777777777777778,Glycine_max,high_confidence_IR
GLYMA_13G169500,GLYMA_13G169500.intron3,GLYMA_13G169500|13:28351115-28354928:-,13,28351115,28354928,-,KRH20311,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,309,900,273,1209,0.255583126550869,0.883495145631068,Glycine_max,high_confidence_IR
GLYMA_13G178000,GLYMA_13G178000.intron2,GLYMA_13G178000|13:29185617-29186862:-,13,29185617,29186862,-,KRH20422,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,184,173,145,357,0.515406162464986,0.78804347826087,Glycine_max,high_confidence_IR
GLYMA_13G182800,GLYMA_13G182800.intron2,GLYMA_13G182800|13:29588816-29589336:-,13,29588816,29589336,-,KRH20498,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,23,77,21,100,0.23,0.91304347826087,Glycine_max,high_confidence_IR
GLYMA_13G187200,GLYMA_13G187200.intron8,GLYMA_13G187200|13:30107690-30108665:+,13,30107690,30108665,+,KRH20583,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,417,815,297,1232,0.338474025974026,0.712230215827338,Glycine_max,high_confidence_IR
GLYMA_13G190500,GLYMA_13G190500.intron1,GLYMA_13G190500|13:30414412-30414661:-,13,30414412,30414661,-,KRH20630,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,229,236,229,465,0.49247311827957,1,Glycine_max,high_confidence_IR
GLYMA_13G191700,GLYMA_13G191700.intron1,GLYMA_13G191700|13:30498348-30498859:-,13,30498348,30498859,-,KRH20647;KRH20648,2,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,125,294,100,419,0.298329355608592,0.8,Glycine_max,high_confidence_IR
GLYMA_13G191900,GLYMA_13G191900.intron1,GLYMA_13G191900|13:30512660-30513075:-,13,30512660,30513075,-,KRH20656,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,212,213,165,425,0.498823529411765,0.778301886792453,Glycine_max,high_confidence_IR
GLYMA_13G198000,GLYMA_13G198000.intron1,GLYMA_13G198000|13:31189186-31190216:-,13,31189186,31190216,-,KRH20748,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,618,122,618,740,0.835135135135135,1,Glycine_max,high_confidence_IR
GLYMA_13G200800,GLYMA_13G200800.intron2,GLYMA_13G200800|13:31439770-31441590:+,13,31439770,31441590,+,KRH20792;KRH20793,2,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,917,70,675,987,0.929078014184397,0.736095965103599,Glycine_max,high_confidence_IR
GLYMA_13G212600,GLYMA_13G212600.intron1,GLYMA_13G212600|13:32620099-32620265:+,13,32620099,32620265,+,KRH20962,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,316,881,222,1197,0.263993316624896,0.70253164556962,Glycine_max,high_confidence_IR
GLYMA_13G217800,GLYMA_13G217800.intron10,GLYMA_13G217800|13:33096723-33096905:+,13,33096723,33096905,+,KRH21063,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,49,177,39,226,0.216814159292035,0.795918367346939,Glycine_max,high_confidence_IR
GLYMA_13G223300,GLYMA_13G223300.intron6,GLYMA_13G223300|13:33612001-33614787:-,13,33612001,33614787,-,KRH21149,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,301,14,284,315,0.955555555555556,0.943521594684385,Glycine_max,high_confidence_IR
GLYMA_13G232200,GLYMA_13G232200.intron4,GLYMA_13G232200|13:34346752-34347440:+,13,34346752,34347440,+,KRH21314,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,222,71,202,293,0.757679180887372,0.90990990990991,Glycine_max,high_confidence_IR
GLYMA_13G232600,GLYMA_13G232600.intron7,GLYMA_13G232600|13:34360535-34361420:-,13,34360535,34361420,-,KRH21318,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,540,396,495,936,0.576923076923077,0.916666666666667,Glycine_max,high_confidence_IR
GLYMA_13G233300,GLYMA_13G233300.intron1,GLYMA_13G233300|13:34409184-34409269:+,13,34409184,34409269,+,KRH21331,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,29,116,25,145,0.2,0.862068965517241,Glycine_max,high_confidence_IR
GLYMA_13G233400,GLYMA_13G233400.intron1,GLYMA_13G233400|13:34416610-34416938:+,13,34416610,34416938,+,KRH21332,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,28,73,24,101,0.277227722772277,0.857142857142857,Glycine_max,high_confidence_IR
GLYMA_13G237100,GLYMA_13G237100.intron1,GLYMA_13G237100|13:34745856-34745926:-,13,34745856,34745926,-,KRH21396,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,27,5,27,32,0.84375,1,Glycine_max,high_confidence_IR
GLYMA_13G237400,GLYMA_13G237400.intron1,GLYMA_13G237400|13:34762732-34764088:-,13,34762732,34764088,-,KRH21401,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,49,125,49,174,0.281609195402299,1,Glycine_max,high_confidence_IR
GLYMA_13G242600,GLYMA_13G242600.intron1,GLYMA_13G242600|13:35214717-35214919:-,13,35214717,35214919,-,KRH21503,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,38,35,38,73,0.520547945205479,1,Glycine_max,high_confidence_IR
GLYMA_13G247300,GLYMA_13G247300.intron1,GLYMA_13G247300|13:35582540-35582676:+,13,35582540,35582676,+,KRH21586;KRH21587,2,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,14,53,13,67,0.208955223880597,0.928571428571429,Glycine_max,high_confidence_IR
GLYMA_13G247400,GLYMA_13G247400.intron1,GLYMA_13G247400|13:35591889-35591985:-,13,35591889,35591985,-,KRH21590,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,18,67,15,85,0.211764705882353,0.833333333333333,Glycine_max,high_confidence_IR
GLYMA_13G250600,GLYMA_13G250600.intron1,GLYMA_13G250600|13:35805648-35805767:+,13,35805648,35805767,+,KRH21642,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,133,14,133,147,0.904761904761905,1,Glycine_max,high_confidence_IR
GLYMA_13G251300,GLYMA_13G251300.intron1,GLYMA_13G251300|13:35845340-35845444:+,13,35845340,35845444,+,KRH21650,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,59,217,53,276,0.213768115942029,0.898305084745763,Glycine_max,high_confidence_IR
GLYMA_13G253500,GLYMA_13G253500.intron1,GLYMA_13G253500|13:35966783-35966901:-,13,35966783,35966901,-,KRH21680,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,12,21,12,33,0.363636363636364,1,Glycine_max,high_confidence_IR
GLYMA_13G256000,GLYMA_13G256000.intron3,GLYMA_13G256000|13:36151165-36151332:-,13,36151165,36151332,-,KRH21734,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,1227,59,1166,1286,0.954121306376361,0.950285248573757,Glycine_max,high_confidence_IR
GLYMA_13G259300,GLYMA_13G259300.intron5,GLYMA_13G259300|13:36367826-36367955:-,13,36367826,36367955,-,KRH21796,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,2849,12,2060,2861,0.99580566235582,0.723060723060723,Glycine_max,high_confidence_IR
GLYMA_13G262100,GLYMA_13G262100.intron3,GLYMA_13G262100|13:36587177-36587496:-,13,36587177,36587496,-,KRH21837,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,49,152,46,201,0.243781094527363,0.938775510204082,Glycine_max,high_confidence_IR
GLYMA_13G263600,GLYMA_13G263600.intron4,GLYMA_13G263600|13:36689222-36689969:+,13,36689222,36689969,+,KRH21856,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,554,874,411,1428,0.387955182072829,0.74187725631769,Glycine_max,high_confidence_IR
GLYMA_13G266800,GLYMA_13G266800.intron1,GLYMA_13G266800|13:36993999-36994367:-,13,36993999,36994367,-,KRH21918,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,13,51,13,64,0.203125,1,Glycine_max,high_confidence_IR
GLYMA_13G266900,GLYMA_13G266900.intron1,GLYMA_13G266900|13:36997277-36997540:-,13,36997277,36997540,-,KRH21919,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,15,25,15,40,0.375,1,Glycine_max,high_confidence_IR
GLYMA_13G269900,GLYMA_13G269900.intron4,GLYMA_13G269900|13:37193948-37194041:+,13,37193948,37194041,+,KRH21966;KRH21967;KRH21968,3,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,223,45,163,268,0.832089552238806,0.730941704035874,Glycine_max,high_confidence_IR
GLYMA_13G272500,GLYMA_13G272500.intron2,GLYMA_13G272500|13:37447785-37448926:-,13,37447785,37448926,-,KRH22013,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,360,20,313,380,0.947368421052632,0.869444444444444,Glycine_max,high_confidence_IR
GLYMA_13G273600,GLYMA_13G273600.intron1,GLYMA_13G273600|13:37530022-37530473:-,13,37530022,37530473,-,KRH22032,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,11,27,11,38,0.289473684210526,1,Glycine_max,high_confidence_IR
GLYMA_13G275800,GLYMA_13G275800.intron2,GLYMA_13G275800|13:37722091-37722200:+,13,37722091,37722200,+,RCW19110,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,211,59,208,270,0.781481481481481,0.985781990521327,Glycine_max,high_confidence_IR
GLYMA_13G276500,GLYMA_13G276500.intron7,GLYMA_13G276500|13:37796130-37796224:-,13,37796130,37796224,-,KRH22076,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,2201,9,2007,2210,0.995927601809955,0.911858246251704,Glycine_max,high_confidence_IR
GLYMA_13G277000,GLYMA_13G277000.intron1,GLYMA_13G277000|13:37849973-37850185:+,13,37849973,37850185,+,KRH22089;KRH22090,2,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,910,5,910,915,0.994535519125683,1,Glycine_max,high_confidence_IR
GLYMA_13G278200,GLYMA_13G278200.intron1,GLYMA_13G278200|13:37931852-37931991:-,13,37931852,37931991,-,KRH22109,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,545,161,472,706,0.771954674220963,0.86605504587156,Glycine_max,high_confidence_IR
GLYMA_13G278900,GLYMA_13G278900.intron1,GLYMA_13G278900|13:37999568-38000379:+,13,37999568,38000379,+,KRH22125;KRH22126,2,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,206,123,198,329,0.626139817629179,0.961165048543689,Glycine_max,high_confidence_IR
GLYMA_13G283400,GLYMA_13G283400.intron2,GLYMA_13G283400|13:38476470-38477215:-,13,38476470,38477215,-,KRH22180,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,93,336,67,429,0.216783216783217,0.720430107526882,Glycine_max,high_confidence_IR
GLYMA_13G283900,GLYMA_13G283900.intron1,GLYMA_13G283900|13:38494181-38495055:-,13,38494181,38495055,-,KRH22185,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,198,18,167,216,0.916666666666667,0.843434343434343,Glycine_max,high_confidence_IR
GLYMA_13G286300,GLYMA_13G286300.intron1,GLYMA_13G286300|13:38697477-38698014:+,13,38697477,38698014,+,KRH22223,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,232,143,232,375,0.618666666666667,1,Glycine_max,high_confidence_IR
GLYMA_13G295000,GLYMA_13G295000.intron4,GLYMA_13G295000|13:39431831-39432260:-,13,39431831,39432260,-,KRH22361,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,730,18,711,748,0.975935828877005,0.973972602739726,Glycine_max,high_confidence_IR
GLYMA_13G296400,GLYMA_13G296400.intron7,GLYMA_13G296400|13:39548022-39549708:-,13,39548022,39549708,-,KRH22378,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,778,7,578,785,0.991082802547771,0.74293059125964,Glycine_max,high_confidence_IR
GLYMA_13G303600,GLYMA_13G303600.intron1,GLYMA_13G303600|13:40063180-40066138:+,13,40063180,40066138,+,KRH22486,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,5760,141,5107,5901,0.976105744789019,0.886631944444444,Glycine_max,high_confidence_IR
GLYMA_13G310400,GLYMA_13G310400.intron2,GLYMA_13G310400|13:40591443-40592124:+,13,40591443,40592124,+,KRH22588,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,193,764,181,957,0.201671891327064,0.937823834196891,Glycine_max,high_confidence_IR
GLYMA_13G311700,GLYMA_13G311700.intron2,GLYMA_13G311700|13:40702547-40704122:+,13,40702547,40704122,+,KRH22615,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,747,63,541,810,0.922222222222222,0.724230254350736,Glycine_max,high_confidence_IR
GLYMA_13G314500,GLYMA_13G314500.intron1,GLYMA_13G314500|13:40990631-40990905:-,13,40990631,40990905,-,KRH22651,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,2538,288,2148,2826,0.898089171974522,0.846335697399527,Glycine_max,high_confidence_IR
GLYMA_13G314600,GLYMA_13G314600.intron2,GLYMA_13G314600|13:40994539-40995947:-,13,40994539,40995947,-,KRH22654,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,217,12,203,229,0.947598253275109,0.935483870967742,Glycine_max,high_confidence_IR
GLYMA_13G315300,GLYMA_13G315300.intron1,GLYMA_13G315300|13:41044030-41044105:-,13,41044030,41044105,-,KRH22662,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,141,204,132,345,0.408695652173913,0.936170212765957,Glycine_max,high_confidence_IR
GLYMA_13G325200,GLYMA_13G325200.intron3,GLYMA_13G325200|13:42039197-42039311:+,13,42039197,42039311,+,KRH22880,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,289,920,224,1209,0.23904052936311,0.775086505190311,Glycine_max,high_confidence_IR
GLYMA_13G328200,GLYMA_13G328200.intron2,GLYMA_13G328200|13:42288616-42288810:-,13,42288616,42288810,-,KRH22931,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,1909,2004,1841,3913,0.487860976233069,0.964379256155055,Glycine_max,high_confidence_IR
GLYMA_13G328900,GLYMA_13G328900.intron1,GLYMA_13G328900|13:42344310-42345815:+,13,42344310,42345815,+,KRH22942,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,58,38,49,96,0.604166666666667,0.844827586206897,Glycine_max,high_confidence_IR
GLYMA_13G330000,GLYMA_13G330000.intron1,GLYMA_13G330000|13:42456435-42456539:+,13,42456435,42456539,+,KRH22961,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,80,299,56,379,0.211081794195251,0.7,Glycine_max,high_confidence_IR
GLYMA_13G337900,GLYMA_13G337900.intron4,GLYMA_13G337900|13:43069433-43069546:-,13,43069433,43069546,-,KRH23098,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,401,829,294,1230,0.326016260162602,0.733167082294264,Glycine_max,high_confidence_IR
GLYMA_13G340200,GLYMA_13G340200.intron4,GLYMA_13G340200|13:43221329-43221863:-,13,43221329,43221863,-,KRH23134;KRH23135,2,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,1073,59,977,1132,0.947879858657244,0.910531220876048,Glycine_max,high_confidence_IR
GLYMA_13G340800,GLYMA_13G340800.intron1,GLYMA_13G340800|13:43274640-43275721:+,13,43274640,43275721,+,KRH23146,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,70,126,70,196,0.357142857142857,1,Glycine_max,high_confidence_IR
GLYMA_13G344300,GLYMA_13G344300.intron2,GLYMA_13G344300|13:43532621-43533294:+,13,43532621,43533294,+,KRH23210,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,6,20,6,26,0.230769230769231,1,Glycine_max,high_confidence_IR
GLYMA_13G350600,GLYMA_13G350600.intron2,GLYMA_13G350600|13:44002969-44003360:-,13,44002969,44003360,-,KRH23323,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,171,175,122,346,0.494219653179191,0.713450292397661,Glycine_max,high_confidence_IR
GLYMA_13G355100,GLYMA_13G355100.intron1,GLYMA_13G355100|13:44380893-44381237:-,13,44380893,44381237,-,KRH23406;KRH23407,2,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,11,35,11,46,0.239130434782609,1,Glycine_max,high_confidence_IR
GLYMA_13G357700,GLYMA_13G357700.intron6,GLYMA_13G357700|13:44548834-44549093:+,13,44548834,44549093,+,KRH23443,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,753,39,577,792,0.950757575757576,0.766268260292165,Glycine_max,high_confidence_IR
GLYMA_13G359500,GLYMA_13G359500.intron4,GLYMA_13G359500|13:44676178-44676315:+,13,44676178,44676315,+,KRH23475,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,1724,7,1571,1731,0.995956094742923,0.911252900232019,Glycine_max,high_confidence_IR
GLYMA_13G359600,GLYMA_13G359600.intron1,GLYMA_13G359600|13:44680533-44680680:+,13,44680533,44680680,+,KRH23476;KRH23477,2,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,46,50,46,96,0.479166666666667,1,Glycine_max,high_confidence_IR
GLYMA_13G361300,GLYMA_13G361300.intron1,GLYMA_13G361300|13:44826969-44827071:+,13,44826969,44827071,+,KRH23509;KRH23510,2,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,73,220,73,293,0.249146757679181,1,Glycine_max,high_confidence_IR
GLYMA_13G365500,GLYMA_13G365500.intron1,GLYMA_13G365500|13:45159442-45164603:+,13,45159442,45164603,+,KRH23580,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,1410,19,1337,1429,0.986703988803359,0.94822695035461,Glycine_max,high_confidence_IR
GLYMA_13G366400,GLYMA_13G366400.intron1,GLYMA_13G366400|13:45224628-45224731:-,13,45224628,45224731,-,KRH23592,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,58,176,58,234,0.247863247863248,1,Glycine_max,high_confidence_IR
GLYMA_13G367000,GLYMA_13G367000.intron7,GLYMA_13G367000|13:45259793-45260611:+,13,45259793,45260611,+,KRH23600,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,4017,149,3326,4166,0.964234277484397,0.827981080408265,Glycine_max,high_confidence_IR
GLYMA_13G367100,GLYMA_13G367100.intron3,GLYMA_13G367100|13:45264038-45265190:+,13,45264038,45265190,+,KRH23601,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,645,1628,535,2273,0.28376594808623,0.829457364341085,Glycine_max,high_confidence_IR
GLYMA_13G367400,GLYMA_13G367400.intron4,GLYMA_13G367400|13:45304462-45304542:-,13,45304462,45304542,-,KRH23608,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,955,2283,789,3238,0.294935145151328,0.826178010471204,Glycine_max,high_confidence_IR
GLYMA_13G371200,GLYMA_13G371200.intron1,GLYMA_13G371200|13:45637816-45637920:-,13,45637816,45637920,-,KRH23682,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,146,71,115,217,0.672811059907834,0.787671232876712,Glycine_max,high_confidence_IR
GLYMA_14G000700,GLYMA_14G000700.intron1,GLYMA_14G000700|14:103048-103125:+,14,103048,103125,+,KRH14006,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,1417,46,1417,1463,0.968557758031442,1,Glycine_max,high_confidence_IR
GLYMA_14G003300,GLYMA_14G003300.intron1,GLYMA_14G003300|14:312521-314611:+,14,312521,314611,+,KRH14047,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,1280,63,1119,1343,0.953090096798213,0.87421875,Glycine_max,high_confidence_IR
GLYMA_14G006800,GLYMA_14G006800.intron3,GLYMA_14G006800|14:537465-538158:+,14,537465,538158,+,KRH14102;KRH14103,2,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,108,386,76,494,0.218623481781377,0.703703703703704,Glycine_max,high_confidence_IR
GLYMA_14G009300,GLYMA_14G009300.intron4,GLYMA_14G009300|14:730294-730490:-,14,730294,730490,-,RCW19033,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,2110,11,1647,2121,0.994813767090995,0.780568720379147,Glycine_max,high_confidence_IR
GLYMA_14G010200,GLYMA_14G010200.intron1,GLYMA_14G010200|14:788518-789181:+,14,788518,789181,+,KRH14167,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,290,836,220,1126,0.257548845470693,0.758620689655172,Glycine_max,high_confidence_IR
GLYMA_14G011300,GLYMA_14G011300.intron4,GLYMA_14G011300|14:862798-865200:+,14,862798,865200,+,KRH14193,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,442,72,342,514,0.859922178988327,0.773755656108597,Glycine_max,high_confidence_IR
GLYMA_14G012100,GLYMA_14G012100.intron1,GLYMA_14G012100|14:914657-915643:+,14,914657,915643,+,KRH14201,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,58,189,45,247,0.234817813765182,0.775862068965517,Glycine_max,high_confidence_IR
GLYMA_14G021200,GLYMA_14G021200.intron2,GLYMA_14G021200|14:1492100-1492625:-,14,1492100,1492625,-,KRH14352,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,1295,256,1121,1551,0.834945196647324,0.865637065637066,Glycine_max,high_confidence_IR
GLYMA_14G024700,GLYMA_14G024700.intron1,GLYMA_14G024700|14:1781136-1781279:+,14,1781136,1781279,+,KRH14424,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,532,100,424,632,0.841772151898734,0.796992481203007,Glycine_max,high_confidence_IR
GLYMA_14G027300,GLYMA_14G027300.intron5,GLYMA_14G027300|14:1976507-1977358:+,14,1976507,1977358,+,KRH14462,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,327,58,254,385,0.849350649350649,0.776758409785933,Glycine_max,high_confidence_IR
GLYMA_14G029800,GLYMA_14G029800.intron1,GLYMA_14G029800|14:2165561-2165804:-,14,2165561,2165804,-,KRH14501,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,50,107,50,157,0.318471337579618,1,Glycine_max,high_confidence_IR
GLYMA_14G036200,GLYMA_14G036200.intron1,GLYMA_14G036200|14:2700860-2701218:+,14,2700860,2701218,+,KRH14599,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,16,36,16,52,0.307692307692308,1,Glycine_max,high_confidence_IR
GLYMA_14G039800,GLYMA_14G039800.intron1,GLYMA_14G039800|14:2973039-2973188:-,14,2973039,2973188,-,KRH14655,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,1293,130,1293,1423,0.908643710470836,1,Glycine_max,high_confidence_IR
GLYMA_14G041000,GLYMA_14G041000.intron1,GLYMA_14G041000|14:3084223-3085135:-,14,3084223,3085135,-,KRH14677,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,36,141,34,177,0.203389830508475,0.944444444444444,Glycine_max,high_confidence_IR
GLYMA_14G042800,GLYMA_14G042800.intron1,GLYMA_14G042800|14:3269544-3269692:+,14,3269544,3269692,+,KRH14698,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,47,140,36,187,0.251336898395722,0.765957446808511,Glycine_max,high_confidence_IR
GLYMA_14G054900,GLYMA_14G054900.intron7,GLYMA_14G054900|14:4379920-4380899:+,14,4379920,4380899,+,KRH14887,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,468,219,400,687,0.681222707423581,0.854700854700855,Glycine_max,high_confidence_IR
GLYMA_14G062200,GLYMA_14G062200.intron1,GLYMA_14G062200|14:5073052-5073245:-,14,5073052,5073245,-,KRH14994,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,1259,17,1154,1276,0.986677115987461,0.916600476568705,Glycine_max,high_confidence_IR
GLYMA_14G066400,GLYMA_14G066400.intron4,GLYMA_14G066400|14:5469894-5470476:-,14,5469894,5470476,-,KRH15069,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,3906,78,3128,3984,0.980421686746988,0.800819252432156,Glycine_max,high_confidence_IR
GLYMA_14G067900,GLYMA_14G067900.intron1,GLYMA_14G067900|14:5681416-5681519:-,14,5681416,5681519,-,KRH15088,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,464,381,464,845,0.549112426035503,1,Glycine_max,high_confidence_IR
GLYMA_14G070200,GLYMA_14G070200.intron2,GLYMA_14G070200|14:5899907-5900091:+,14,5899907,5900091,+,KRH15127,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,433,57,364,490,0.883673469387755,0.840646651270208,Glycine_max,high_confidence_IR
GLYMA_14G071100,GLYMA_14G071100.intron5,GLYMA_14G071100|14:5976160-5976260:-,14,5976160,5976260,-,KRH15140,1,yes,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,466,63,396,529,0.880907372400756,0.849785407725322,Glycine_max,high_confidence_IR
GLYMA_14G072200,GLYMA_14G072200.intron1,GLYMA_14G072200|14:6063213-6063307:-,14,6063213,6063307,-,KRH15164,1,no,FLEP-seq;Iso-seq;ONT;ONT cDNA-seq,173,625,132,798,0.216791979949875,0.763005780346821,Glycine_max,high_confidence_IR
